2015-11-01,ru.smarttransport.citytransport,1,32,5,4,0,32,107,5,4
2015-11-02,ru.smarttransport.citytransport,1,33,1,0,0,33,108,1,0
2015-11-03,ru.smarttransport.citytransport,1,30,3,6,0,30,111,3,6
2015-11-04,ru.smarttransport.citytransport,1,32,4,3,0,32,115,4,3
2015-11-05,ru.smarttransport.citytransport,1,33,0,0,0,33,115,0,0
2015-11-06,ru.smarttransport.citytransport,1,33,2,2,0,33,117,2,2
2015-11-07,ru.smarttransport.citytransport,1,33,1,2,0,33,119,2,2
2015-11-08,ru.smarttransport.citytransport,1,34,4,3,0,34,123,4,3
2015-11-09,ru.smarttransport.citytransport,1,35,2,1,0,35,125,2,1
2015-11-10,ru.smarttransport.citytransport,1,35,1,1,0,35,126,1,1
2015-11-11,ru.smarttransport.citytransport,1,36,2,0,0,36,128,2,0
2015-11-12,ru.smarttransport.citytransport,1,34,0,2,0,34,128,0,2
2015-11-13,ru.smarttransport.citytransport,1,35,1,0,0,35,129,1,0
2015-11-14,ru.smarttransport.citytransport,1,35,0,0,0,35,129,0,0
2015-11-15,ru.smarttransport.citytransport,1,36,2,1,0,36,131,2,1
2015-11-16,ru.smarttransport.citytransport,1,37,4,3,0,36,134,3,3
2015-11-17,ru.smarttransport.citytransport,1,37,1,1,0,37,135,1,0
2015-11-18,ru.smarttransport.citytransport,1,38,3,2,0,38,138,3,2
2015-11-19,ru.smarttransport.citytransport,1,36,1,3,0,36,139,1,3
2015-11-20,ru.smarttransport.citytransport,1,34,1,3,0,34,140,1,3
2015-11-21,ru.smarttransport.citytransport,1,33,1,2,0,33,141,1,2
2015-11-22,ru.smarttransport.citytransport,1,34,2,1,0,34,143,2,1
2015-11-23,ru.smarttransport.citytransport,1,35,1,0,0,35,144,1,0
2015-11-24,ru.smarttransport.citytransport,1,37,2,0,0,37,146,2,0
2015-11-25,ru.smarttransport.citytransport,1,37,1,1,0,37,147,1,1
2015-11-26,ru.smarttransport.citytransport,1,37,0,0,0,37,147,0,0
2015-11-27,ru.smarttransport.citytransport,1,36,1,3,0,36,148,1,3
2015-11-28,ru.smarttransport.citytransport,1,40,5,1,0,40,153,5,1
2015-11-29,ru.smarttransport.citytransport,1,39,0,1,0,39,153,0,1
2015-11-30,ru.smarttransport.citytransport,1,38,3,3,0,38,155,2,3
