2016-03-01,ru.smarttransport.citytransport,1,11,0,0,0,10,196,0,0
2016-03-01,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-03-01,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-03-01,ru.smarttransport.citytransport,4,98,0,1,0,96,717,0,1
2016-03-01,ru.smarttransport.citytransport,5,265,21,6,8,264,286,21,6
2016-03-02,ru.smarttransport.citytransport,1,11,0,0,0,11,197,0,0
2016-03-02,ru.smarttransport.citytransport,2,2,0,0,0,2,5,0,0
2016-03-02,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-03-02,ru.smarttransport.citytransport,4,90,0,1,0,89,711,0,1
2016-03-02,ru.smarttransport.citytransport,5,276,13,8,7,274,304,12,7
2016-03-03,ru.smarttransport.citytransport,1,11,0,0,0,11,197,0,0
2016-03-03,ru.smarttransport.citytransport,2,2,0,0,0,2,5,0,0
2016-03-03,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-03-03,ru.smarttransport.citytransport,4,83,0,0,0,83,704,0,0
2016-03-03,ru.smarttransport.citytransport,5,286,10,10,8,283,321,10,10
2016-03-04,ru.smarttransport.citytransport,1,11,0,0,0,11,197,0,0
2016-03-04,ru.smarttransport.citytransport,2,2,0,0,0,2,5,0,0
2016-03-04,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-03-04,ru.smarttransport.citytransport,4,77,0,2,0,77,699,0,2
2016-03-04,ru.smarttransport.citytransport,5,293,9,7,5,290,335,9,7
2016-03-05,ru.smarttransport.citytransport,1,11,0,0,0,11,197,0,0
2016-03-05,ru.smarttransport.citytransport,2,2,0,0,0,2,5,0,0
2016-03-05,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-03-05,ru.smarttransport.citytransport,4,72,0,1,0,72,693,0,1
2016-03-05,ru.smarttransport.citytransport,5,295,3,4,6,292,344,3,4
2016-03-06,ru.smarttransport.citytransport,1,11,0,0,0,11,196,0,0
2016-03-06,ru.smarttransport.citytransport,2,2,0,0,0,2,5,0,0
2016-03-06,ru.smarttransport.citytransport,3,3,0,1,0,3,60,0,1
2016-03-06,ru.smarttransport.citytransport,4,71,0,0,0,71,690,0,0
2016-03-06,ru.smarttransport.citytransport,5,299,4,4,3,296,352,4,3
2016-03-07,ru.smarttransport.citytransport,1,10,0,0,0,10,196,0,0
2016-03-07,ru.smarttransport.citytransport,2,2,0,0,0,2,5,0,0
2016-03-07,ru.smarttransport.citytransport,3,3,0,0,0,3,60,0,0
2016-03-07,ru.smarttransport.citytransport,4,67,0,2,0,67,688,0,2
2016-03-07,ru.smarttransport.citytransport,5,298,2,4,2,295,356,2,4
2016-03-08,ru.smarttransport.citytransport,1,10,0,0,0,10,196,0,0
2016-03-08,ru.smarttransport.citytransport,2,2,0,0,0,2,5,0,0
2016-03-08,ru.smarttransport.citytransport,3,3,0,0,0,3,60,0,0
2016-03-08,ru.smarttransport.citytransport,4,65,0,0,0,65,686,0,0
2016-03-08,ru.smarttransport.citytransport,5,304,8,4,2,300,366,8,4
2016-03-09,ru.smarttransport.citytransport,1,10,0,0,0,10,196,0,0
2016-03-09,ru.smarttransport.citytransport,2,2,0,0,0,2,5,0,0
2016-03-09,ru.smarttransport.citytransport,3,2,0,0,0,2,59,0,0
2016-03-09,ru.smarttransport.citytransport,4,63,0,2,0,63,685,0,2
2016-03-09,ru.smarttransport.citytransport,5,311,7,4,2,307,375,7,5
2016-03-10,ru.smarttransport.citytransport,1,10,0,0,0,10,196,0,0
2016-03-10,ru.smarttransport.citytransport,2,2,0,0,0,2,5,0,0
2016-03-10,ru.smarttransport.citytransport,3,2,0,0,0,2,59,0,0
2016-03-10,ru.smarttransport.citytransport,4,62,0,0,0,62,684,0,0
2016-03-10,ru.smarttransport.citytransport,5,239,6,4,1,236,307,5,4
