2015-12-01,ru.smarttransport.citytransport,1,38,3,3,0,38,158,3,3
2015-12-02,ru.smarttransport.citytransport,1,39,2,1,0,39,160,2,1
2015-12-03,ru.smarttransport.citytransport,1,41,5,4,0,41,165,5,4
2015-12-04,ru.smarttransport.citytransport,1,43,2,1,0,43,167,2,1
2015-12-05,ru.smarttransport.citytransport,1,42,2,2,0,42,169,2,2
2015-12-06,ru.smarttransport.citytransport,1,41,2,3,0,41,171,2,3
2015-12-07,ru.smarttransport.citytransport,1,43,2,0,0,43,173,2,0
2015-12-08,ru.smarttransport.citytransport,1,41,0,2,0,41,173,0,2
2015-12-09,ru.smarttransport.citytransport,1,39,4,5,0,39,177,4,5
2015-12-10,ru.smarttransport.citytransport,1,38,1,2,0,38,178,1,2
2015-12-11,ru.smarttransport.citytransport,1,37,1,2,0,37,179,1,2
2015-12-12,ru.smarttransport.citytransport,1,38,1,0,0,38,180,1,0
2015-12-13,ru.smarttransport.citytransport,1,39,3,2,0,39,183,3,2
2015-12-14,ru.smarttransport.citytransport,1,41,3,1,0,41,186,3,1
2015-12-15,ru.smarttransport.citytransport,1,40,1,2,0,40,187,1,2
2015-12-16,ru.smarttransport.citytransport,1,40,0,0,0,40,187,0,0
2015-12-17,ru.smarttransport.citytransport,1,40,1,1,0,40,188,1,1
2015-12-18,ru.smarttransport.citytransport,1,38,2,3,0,38,190,2,3
2015-12-19,ru.smarttransport.citytransport,1,38,1,1,0,37,190,0,1
2015-12-20,ru.smarttransport.citytransport,1,38,1,1,0,37,191,1,1
2015-12-21,ru.smarttransport.citytransport,1,40,3,1,0,39,194,3,1
2015-12-22,ru.smarttransport.citytransport,1,39,1,2,0,38,195,1,2
2015-12-23,ru.smarttransport.citytransport,1,39,1,1,0,38,196,1,1
2015-12-24,ru.smarttransport.citytransport,1,39,2,1,0,38,198,2,1
2015-12-25,ru.smarttransport.citytransport,1,39,2,2,0,38,200,2,2
2015-12-26,ru.smarttransport.citytransport,1,39,1,2,0,38,201,1,2
2015-12-27,ru.smarttransport.citytransport,1,39,2,2,0,38,203,2,2
2015-12-28,ru.smarttransport.citytransport,1,39,1,1,0,38,204,1,1
2015-12-29,ru.smarttransport.citytransport,1,41,5,3,0,40,209,5,3
2015-12-30,ru.smarttransport.citytransport,1,43,2,0,0,42,211,2,0
2015-12-31,ru.smarttransport.citytransport,1,45,5,3,0,44,216,5,3
