2016-05-01,ru.smarttransport.citytransport,1,9,0,0,0,9,189,0,0
2016-05-01,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-01,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-01,ru.smarttransport.citytransport,4,24,0,1,0,24,633,0,1
2016-05-01,ru.smarttransport.citytransport,5,23,0,0,0,22,108,0,0
2016-05-01,ru.smarttransport.citytransport,6,501,5,5,1,490,760,5,5
2016-05-02,ru.smarttransport.citytransport,1,9,0,0,0,9,189,0,0
2016-05-02,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-02,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-02,ru.smarttransport.citytransport,4,24,0,0,0,24,632,0,0
2016-05-02,ru.smarttransport.citytransport,5,23,0,0,0,22,108,0,0
2016-05-02,ru.smarttransport.citytransport,6,509,15,8,0,497,774,13,8
2016-05-03,ru.smarttransport.citytransport,1,9,0,0,0,9,189,0,0
2016-05-03,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-03,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-03,ru.smarttransport.citytransport,4,24,0,0,0,24,632,0,0
2016-05-03,ru.smarttransport.citytransport,5,23,0,0,0,22,108,0,0
2016-05-03,ru.smarttransport.citytransport,6,515,14,12,0,502,788,14,12
2016-05-04,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-04,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-04,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-04,ru.smarttransport.citytransport,4,24,0,0,0,24,632,0,0
2016-05-04,ru.smarttransport.citytransport,5,23,0,1,0,22,108,0,1
2016-05-04,ru.smarttransport.citytransport,6,516,6,4,0,502,794,5,4
2016-05-05,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-05,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-05,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-05,ru.smarttransport.citytransport,4,24,0,0,0,24,631,0,0
2016-05-05,ru.smarttransport.citytransport,5,23,0,0,0,22,108,0,0
2016-05-05,ru.smarttransport.citytransport,6,525,13,6,1,511,808,13,6
2016-05-06,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-06,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-06,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-06,ru.smarttransport.citytransport,4,24,0,0,0,24,631,0,0
2016-05-06,ru.smarttransport.citytransport,5,23,0,0,0,22,108,0,0
2016-05-06,ru.smarttransport.citytransport,6,530,9,5,0,517,817,9,5
2016-05-07,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-07,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-07,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-07,ru.smarttransport.citytransport,4,24,0,0,0,24,631,0,0
2016-05-07,ru.smarttransport.citytransport,5,22,0,0,0,21,106,0,0
2016-05-07,ru.smarttransport.citytransport,6,529,7,10,1,516,825,6,10
2016-05-08,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-08,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-08,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-08,ru.smarttransport.citytransport,4,24,0,0,0,24,631,0,0
2016-05-08,ru.smarttransport.citytransport,5,22,0,0,0,21,106,0,0
2016-05-08,ru.smarttransport.citytransport,6,530,4,3,0,517,829,4,3
2016-05-09,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-09,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-09,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-09,ru.smarttransport.citytransport,4,23,0,0,0,23,630,0,0
2016-05-09,ru.smarttransport.citytransport,5,22,0,0,0,21,106,0,0
2016-05-09,ru.smarttransport.citytransport,6,537,11,4,1,524,841,11,4
2016-05-10,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-10,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-10,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-10,ru.smarttransport.citytransport,4,22,0,1,0,22,630,0,1
2016-05-10,ru.smarttransport.citytransport,5,22,0,0,0,21,106,0,0
2016-05-10,ru.smarttransport.citytransport,6,542,17,10,0,529,858,17,10
2016-05-11,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-11,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-11,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-11,ru.smarttransport.citytransport,4,22,0,0,0,22,629,0,0
2016-05-11,ru.smarttransport.citytransport,5,22,0,0,0,21,106,0,0
2016-05-11,ru.smarttransport.citytransport,6,539,3,8,1,525,862,3,8
2016-05-12,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-12,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-12,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-12,ru.smarttransport.citytransport,4,22,0,0,0,22,629,0,0
2016-05-12,ru.smarttransport.citytransport,5,22,0,0,0,21,106,0,0
2016-05-12,ru.smarttransport.citytransport,6,542,9,7,0,527,870,8,7
2016-05-13,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-13,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-13,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-13,ru.smarttransport.citytransport,4,22,0,0,0,22,629,0,0
2016-05-13,ru.smarttransport.citytransport,5,22,0,0,0,21,106,0,0
2016-05-13,ru.smarttransport.citytransport,6,543,6,9,0,527,876,6,9
2016-05-14,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-14,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-14,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-14,ru.smarttransport.citytransport,4,22,0,0,0,22,629,0,0
2016-05-14,ru.smarttransport.citytransport,5,22,0,0,0,21,106,0,0
2016-05-14,ru.smarttransport.citytransport,6,542,6,8,0,525,880,4,7
2016-05-15,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-15,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-15,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-15,ru.smarttransport.citytransport,4,22,0,0,0,22,629,0,0
2016-05-15,ru.smarttransport.citytransport,5,22,0,0,0,21,106,0,0
2016-05-15,ru.smarttransport.citytransport,6,547,13,10,0,530,893,13,10
2016-05-16,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-16,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-16,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-16,ru.smarttransport.citytransport,4,22,0,0,0,22,628,0,0
2016-05-16,ru.smarttransport.citytransport,5,20,0,0,0,19,105,0,0
2016-05-16,ru.smarttransport.citytransport,6,551,10,9,1,534,905,10,9
2016-05-17,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-17,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-17,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-17,ru.smarttransport.citytransport,4,22,0,0,0,22,628,0,0
2016-05-17,ru.smarttransport.citytransport,5,20,0,1,0,18,104,0,1
2016-05-17,ru.smarttransport.citytransport,6,558,12,7,0,542,917,11,6
2016-05-18,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-18,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-18,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-18,ru.smarttransport.citytransport,4,21,0,0,0,21,627,0,0
2016-05-18,ru.smarttransport.citytransport,5,19,0,0,0,17,103,0,0
2016-05-18,ru.smarttransport.citytransport,6,557,5,9,2,539,924,5,9
2016-05-19,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-19,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-19,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-19,ru.smarttransport.citytransport,4,21,0,0,0,21,627,0,0
2016-05-19,ru.smarttransport.citytransport,5,19,0,0,0,17,103,0,0
2016-05-19,ru.smarttransport.citytransport,6,558,4,5,0,540,928,4,5
2016-05-20,ru.smarttransport.citytransport,1,10,0,0,0,10,188,0,0
2016-05-20,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-20,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-20,ru.smarttransport.citytransport,4,20,0,0,0,20,626,0,0
2016-05-20,ru.smarttransport.citytransport,5,19,0,0,0,17,103,0,0
2016-05-20,ru.smarttransport.citytransport,6,560,2,2,1,542,931,2,2
2016-05-21,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-21,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-21,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-21,ru.smarttransport.citytransport,4,20,0,0,0,20,626,0,0
2016-05-21,ru.smarttransport.citytransport,5,19,0,0,0,17,103,0,0
2016-05-21,ru.smarttransport.citytransport,6,565,11,7,0,547,942,11,7
2016-05-22,ru.smarttransport.citytransport,1,9,0,0,0,9,188,0,0
2016-05-22,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-22,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-22,ru.smarttransport.citytransport,4,20,0,0,0,20,623,0,0
2016-05-22,ru.smarttransport.citytransport,5,19,0,0,0,17,103,0,0
2016-05-22,ru.smarttransport.citytransport,6,566,9,11,2,548,953,8,10
2016-05-23,ru.smarttransport.citytransport,1,9,0,0,0,9,187,0,0
2016-05-23,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-23,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-23,ru.smarttransport.citytransport,4,20,0,0,0,20,623,0,0
2016-05-23,ru.smarttransport.citytransport,5,18,0,1,0,16,103,0,1
2016-05-23,ru.smarttransport.citytransport,6,564,6,6,0,545,959,5,6
2016-05-24,ru.smarttransport.citytransport,1,9,0,0,0,9,186,0,0
2016-05-24,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-24,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-24,ru.smarttransport.citytransport,4,20,0,0,0,20,623,0,0
2016-05-24,ru.smarttransport.citytransport,5,18,0,0,0,16,103,0,0
2016-05-24,ru.smarttransport.citytransport,6,563,3,8,0,543,963,3,8
2016-05-25,ru.smarttransport.citytransport,1,9,0,0,0,9,186,0,0
2016-05-25,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-25,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-25,ru.smarttransport.citytransport,4,18,0,2,0,18,623,0,2
2016-05-25,ru.smarttransport.citytransport,5,18,0,0,0,16,103,0,0
2016-05-25,ru.smarttransport.citytransport,6,565,7,7,0,546,970,7,6
2016-05-26,ru.smarttransport.citytransport,1,9,0,0,0,9,186,0,0
2016-05-26,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-26,ru.smarttransport.citytransport,3,2,0,0,0,2,55,0,0
2016-05-26,ru.smarttransport.citytransport,4,18,0,0,0,18,622,0,0
2016-05-26,ru.smarttransport.citytransport,5,18,0,0,0,16,103,0,0
2016-05-26,ru.smarttransport.citytransport,6,566,7,8,1,547,977,6,8
2016-05-27,ru.smarttransport.citytransport,1,10,0,0,0,10,186,0,0
2016-05-27,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-27,ru.smarttransport.citytransport,3,1,0,0,0,1,54,0,0
2016-05-27,ru.smarttransport.citytransport,4,18,0,0,0,18,622,0,0
2016-05-27,ru.smarttransport.citytransport,5,17,0,0,0,16,103,0,0
2016-05-27,ru.smarttransport.citytransport,6,568,6,7,2,548,984,6,7
2016-05-28,ru.smarttransport.citytransport,1,9,0,0,0,9,186,0,0
2016-05-28,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-28,ru.smarttransport.citytransport,3,1,0,0,0,1,54,0,0
2016-05-28,ru.smarttransport.citytransport,4,18,0,0,0,18,622,0,0
2016-05-28,ru.smarttransport.citytransport,5,17,0,0,0,16,103,0,0
2016-05-28,ru.smarttransport.citytransport,6,569,8,5,0,549,992,8,5
2016-05-29,ru.smarttransport.citytransport,1,9,0,0,0,9,186,0,0
2016-05-29,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-29,ru.smarttransport.citytransport,3,1,0,0,0,1,54,0,0
2016-05-29,ru.smarttransport.citytransport,4,18,0,0,0,18,621,0,0
2016-05-29,ru.smarttransport.citytransport,5,16,0,0,0,15,103,0,0
2016-05-29,ru.smarttransport.citytransport,6,578,13,7,1,559,1006,13,6
2016-05-30,ru.smarttransport.citytransport,1,9,0,0,0,9,186,0,0
2016-05-30,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-30,ru.smarttransport.citytransport,3,1,0,0,0,1,54,0,0
2016-05-30,ru.smarttransport.citytransport,4,18,0,0,0,18,620,0,0
2016-05-30,ru.smarttransport.citytransport,5,17,0,0,0,16,103,0,0
2016-05-30,ru.smarttransport.citytransport,6,584,15,10,0,566,1019,12,9
2016-05-31,ru.smarttransport.citytransport,1,9,0,0,0,9,186,0,0
2016-05-31,ru.smarttransport.citytransport,2,1,0,0,0,1,4,0,0
2016-05-31,ru.smarttransport.citytransport,3,1,0,0,0,1,54,0,0
2016-05-31,ru.smarttransport.citytransport,4,18,0,0,0,18,619,0,0
2016-05-31,ru.smarttransport.citytransport,5,17,0,0,0,16,103,0,0
2016-05-31,ru.smarttransport.citytransport,6,589,15,11,0,570,1035,15,11
