2016-02-01,ru.smarttransport.citytransport,1,18,0,0,0,17,215,0,0
2016-02-01,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-01,ru.smarttransport.citytransport,3,45,5,3,0,45,72,5,3
2016-02-02,ru.smarttransport.citytransport,1,18,0,0,0,17,215,0,0
2016-02-02,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-02,ru.smarttransport.citytransport,3,48,4,2,0,48,77,5,3
2016-02-03,ru.smarttransport.citytransport,1,17,0,0,0,16,214,0,0
2016-02-03,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-03,ru.smarttransport.citytransport,3,50,3,1,1,50,81,3,1
2016-02-04,ru.smarttransport.citytransport,1,17,0,0,0,16,213,0,0
2016-02-04,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-04,ru.smarttransport.citytransport,3,49,3,5,0,49,85,3,5
2016-02-05,ru.smarttransport.citytransport,1,16,0,0,0,15,212,0,0
2016-02-05,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-05,ru.smarttransport.citytransport,3,52,5,3,1,52,91,5,3
2016-02-06,ru.smarttransport.citytransport,1,15,0,0,0,14,209,0,0
2016-02-06,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-06,ru.smarttransport.citytransport,3,53,2,5,2,53,96,2,5
2016-02-07,ru.smarttransport.citytransport,1,15,0,0,0,14,209,0,0
2016-02-07,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-07,ru.smarttransport.citytransport,3,52,2,3,0,52,98,2,3
2016-02-08,ru.smarttransport.citytransport,1,15,0,0,0,14,209,0,0
2016-02-08,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-08,ru.smarttransport.citytransport,3,54,3,1,0,54,101,3,1
2016-02-09,ru.smarttransport.citytransport,1,16,0,0,0,15,209,0,0
2016-02-09,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-09,ru.smarttransport.citytransport,3,45,1,5,0,45,98,1,5
2016-02-09,ru.smarttransport.citytransport,4,3,0,1,4,3,4,0,1
2016-02-10,ru.smarttransport.citytransport,1,14,0,0,0,13,204,0,0
2016-02-10,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-10,ru.smarttransport.citytransport,3,24,0,2,0,24,76,0,2
2016-02-10,ru.smarttransport.citytransport,4,372,582,241,26,371,609,578,238
2016-02-11,ru.smarttransport.citytransport,1,14,0,0,0,13,204,0,0
2016-02-11,ru.smarttransport.citytransport,2,4,0,0,0,4,8,0,0
2016-02-11,ru.smarttransport.citytransport,3,17,0,0,0,17,70,0,0
2016-02-11,ru.smarttransport.citytransport,4,403,110,87,6,401,724,109,87
2016-02-12,ru.smarttransport.citytransport,1,13,0,0,0,12,203,0,0
2016-02-12,ru.smarttransport.citytransport,2,3,0,0,0,3,7,0,0
2016-02-12,ru.smarttransport.citytransport,3,14,0,0,0,14,67,0,0
2016-02-12,ru.smarttransport.citytransport,4,414,57,54,5,412,786,57,54
2016-02-13,ru.smarttransport.citytransport,1,13,0,0,0,12,202,0,0
2016-02-13,ru.smarttransport.citytransport,2,3,0,0,0,3,7,0,0
2016-02-13,ru.smarttransport.citytransport,3,11,0,1,0,11,64,0,1
2016-02-13,ru.smarttransport.citytransport,4,400,26,43,3,398,815,25,43
2016-02-14,ru.smarttransport.citytransport,1,12,0,0,0,11,201,0,0
2016-02-14,ru.smarttransport.citytransport,2,3,0,0,0,3,7,0,0
2016-02-14,ru.smarttransport.citytransport,3,11,0,0,0,11,64,0,0
2016-02-14,ru.smarttransport.citytransport,4,387,17,33,1,386,833,17,33
2016-02-15,ru.smarttransport.citytransport,1,12,0,0,0,11,201,0,0
2016-02-15,ru.smarttransport.citytransport,2,3,0,0,0,3,7,0,0
2016-02-15,ru.smarttransport.citytransport,3,11,0,0,0,11,64,0,0
2016-02-15,ru.smarttransport.citytransport,4,386,11,15,0,384,843,10,14
2016-02-16,ru.smarttransport.citytransport,1,13,0,0,0,12,201,0,0
2016-02-16,ru.smarttransport.citytransport,2,3,0,0,0,3,7,0,0
2016-02-16,ru.smarttransport.citytransport,3,10,0,1,0,10,64,0,1
2016-02-16,ru.smarttransport.citytransport,4,380,16,22,0,378,859,16,22
2016-02-17,ru.smarttransport.citytransport,1,12,0,0,0,11,201,0,0
2016-02-17,ru.smarttransport.citytransport,2,3,0,0,0,3,7,0,0
2016-02-17,ru.smarttransport.citytransport,3,9,0,0,0,9,63,0,0
2016-02-17,ru.smarttransport.citytransport,4,369,11,24,1,367,871,11,24
2016-02-18,ru.smarttransport.citytransport,1,12,0,0,0,11,201,0,0
2016-02-18,ru.smarttransport.citytransport,2,3,0,0,0,3,7,0,0
2016-02-18,ru.smarttransport.citytransport,3,9,0,0,0,9,63,0,0
2016-02-18,ru.smarttransport.citytransport,4,356,8,21,0,354,879,8,21
2016-02-19,ru.smarttransport.citytransport,1,12,0,0,0,11,201,0,0
2016-02-19,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-19,ru.smarttransport.citytransport,3,6,0,1,0,6,62,0,1
2016-02-19,ru.smarttransport.citytransport,4,350,11,21,2,348,892,11,21
2016-02-20,ru.smarttransport.citytransport,1,12,0,0,0,11,201,0,0
2016-02-20,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-20,ru.smarttransport.citytransport,3,6,0,0,0,6,61,0,0
2016-02-20,ru.smarttransport.citytransport,4,347,13,18,1,346,906,13,17
2016-02-21,ru.smarttransport.citytransport,1,12,0,0,0,11,201,0,0
2016-02-21,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-21,ru.smarttransport.citytransport,3,6,0,0,0,6,61,0,0
2016-02-21,ru.smarttransport.citytransport,4,345,10,14,0,344,916,10,14
2016-02-22,ru.smarttransport.citytransport,1,12,0,0,0,11,199,0,0
2016-02-22,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-22,ru.smarttransport.citytransport,3,5,0,0,0,5,60,0,0
2016-02-22,ru.smarttransport.citytransport,4,341,2,8,2,340,920,2,8
2016-02-23,ru.smarttransport.citytransport,1,11,0,0,0,10,198,0,0
2016-02-23,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-23,ru.smarttransport.citytransport,3,5,0,0,0,5,60,0,0
2016-02-23,ru.smarttransport.citytransport,4,340,5,6,0,338,926,5,6
2016-02-24,ru.smarttransport.citytransport,1,11,0,0,0,10,197,0,0
2016-02-24,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-24,ru.smarttransport.citytransport,3,4,0,1,0,4,60,0,1
2016-02-24,ru.smarttransport.citytransport,4,342,13,14,1,339,938,11,13
2016-02-25,ru.smarttransport.citytransport,1,11,0,0,0,10,197,0,0
2016-02-25,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-25,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-02-25,ru.smarttransport.citytransport,4,344,10,13,0,341,948,10,13
2016-02-26,ru.smarttransport.citytransport,1,11,0,0,0,10,197,0,0
2016-02-26,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-26,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-02-26,ru.smarttransport.citytransport,4,226,1,10,0,223,838,1,10
2016-02-26,ru.smarttransport.citytransport,5,113,4,3,112,112,115,4,3
2016-02-27,ru.smarttransport.citytransport,1,11,0,0,0,10,197,0,0
2016-02-27,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-27,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-02-27,ru.smarttransport.citytransport,4,159,0,4,0,156,772,0,4
2016-02-27,ru.smarttransport.citytransport,5,180,6,3,66,180,187,6,3
2016-02-28,ru.smarttransport.citytransport,1,11,0,0,0,10,196,0,0
2016-02-28,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-28,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-02-28,ru.smarttransport.citytransport,4,125,0,6,0,123,741,0,5
2016-02-28,ru.smarttransport.citytransport,5,221,11,3,32,220,229,10,2
2016-02-29,ru.smarttransport.citytransport,1,11,0,0,0,10,196,0,0
2016-02-29,ru.smarttransport.citytransport,2,2,0,0,0,2,6,0,0
2016-02-29,ru.smarttransport.citytransport,3,4,0,0,0,4,60,0,0
2016-02-29,ru.smarttransport.citytransport,4,106,0,7,0,104,725,0,7
2016-02-29,ru.smarttransport.citytransport,5,241,12,10,16,240,257,12,8
